 "subject" , "catalog" , "topicLabel" , "topicURI" , "eventURI" , "resourceURI" ,
 "COMP" , "474" , "Concordia University" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet04.pdf" ,
 "COMP" , "474" , "Concordia University" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet04.pdf" ,
 "COMP" , "474" , "CONCORDIA UNIVERSITY" , "http://dbpedia.org/resource/Concordia_University" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet04.pdf" ,
 "COMP" , "474" , "DBpedia" , "http://dbpedia.org/resource/DBpedia" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet04.pdf" ,
 "COMP" , "474" , "DBpedia Spotlight" , "http://dbpedia.org/resource/DBpedia" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet04.pdf" ,
 "COMP" , "474" , "DBPedia" , "http://dbpedia.org/resource/DBpedia" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet04.pdf" ,
 "COMP" , "474" , "Paris Hilton" , "http://dbpedia.org/resource/Paris_Hilton" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet04.pdf" ,
 "COMP" , "474" , "AI" , "http://dbpedia.org/resource/Artificial_intelligence" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet04.pdf" ,
 "COMP" , "474" , "Intelligent Systems" , "http://dbpedia.org/resource/Artificial_intelligence" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet04.pdf" ,
 "COMP" , "474" , "Mtl Blog" , "http://dbpedia.org/resource/MTL_Blog" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet04.pdf" ,
 "COMP" , "474" , "RDF" , "http://dbpedia.org/resource/Resource_Description_Framework" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet04.pdf" ,
 "COMP" , "474" , "Resource Description Framework (RDF)" , "http://dbpedia.org/resource/Resource_Description_Framework" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet04.pdf" ,
 "COMP" , "474" , "OpenCalais" , "http://dbpedia.org/resource/Calais_(Reuters_product)" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet04.pdf" ,
 "COMP" , "474" , "Open Graph Protocol" , "http://dbpedia.org/resource/Facebook_Platform" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Worksheets/worksheet04.pdf" ,
 "COMP" , "474" , "English language" , "http://dbpedia.org/resource/English_language" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab04.pdf" ,
 "COMP" , "474" , "English" , "http://dbpedia.org/resource/English_language" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab04.pdf" ,
 "COMP" , "474" , "Concordia University" , "http://dbpedia.org/resource/Main_Page" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab04.pdf" ,
 "COMP" , "474" , "This week" , "http://dbpedia.org/resource/This_Week_(American_TV_program)" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab04.pdf" ,
 "COMP" , "474" , "DBpedia" , "http://dbpedia.org/resource/DBpedia" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab04.pdf" ,
 "COMP" , "474" , "DBpedia Spotlight" , "http://dbpedia.org/resource/DBpedia" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab04.pdf" ,
 "COMP" , "474" , "DBPedia" , "http://dbpedia.org/resource/DBpedia" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab04.pdf" ,
 "COMP" , "474" , "Amazon Alexa" , "http://dbpedia.org/resource/Amazon_Alexa" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab04.pdf" ,
 "COMP" , "474" , "Alexa" , "http://dbpedia.org/resource/Amazon_Alexa" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab04.pdf" ,
 "COMP" , "474" , "Jena" , "http://dbpedia.org/resource/Apache_Jena" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab04.pdf" ,
 "COMP" , "474" , "Moodle" , "http://dbpedia.org/resource/Moodle" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab04.pdf" ,
 "COMP" , "474" , "FOAF" , "http://dbpedia.org/resource/FOAF_(ontology)" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab04.pdf" ,
 "COMP" , "474" , "JDK" , "http://dbpedia.org/resource/Java_Development_Kit" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab04.pdf" ,
 "COMP" , "474" , "Jena" , "http://dbpedia.org/resource/Jena" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab04.pdf" ,
 "COMP" , "474" , "Berlin" , "http://dbpedia.org/resource/Berlin" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab04.pdf" ,
 "COMP" , "474" , "xf" , "http://dbpedia.org/resource/Jaguar_XF" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab04.pdf" ,
 "COMP" , "474" , "Canada" , "http://dbpedia.org/resource/Canada" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab04.pdf" ,
 "COMP" , "474" , "fuseki" , "http://dbpedia.org/resource/Fuseki" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab04.pdf" ,
 "COMP" , "474" , "Fuseki" , "http://dbpedia.org/resource/Fuseki" , "http://focu.io/data#005484_Lecture04" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP474/Labs/lab04.pdf" ,
 "COMP" , "6721" , "English language" , "http://dbpedia.org/resource/English_language" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "English" , "http://dbpedia.org/resource/English_language" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Generative Adversarial Networks" , "http://dbpedia.org/resource/Generative_adversarial_network" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "ImageNet" , "http://dbpedia.org/resource/ImageNet" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "McGill" , "http://dbpedia.org/resource/McGill_University" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "McGill College" , "http://dbpedia.org/resource/McGill_University" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "McGill University" , "http://dbpedia.org/resource/McGill_University" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "McGill University" , "http://dbpedia.org/resource/McGill_University" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Prolog" , "http://dbpedia.org/resource/Prolog" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Alan Turing" , "http://dbpedia.org/resource/Alan_Turing" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Yoshua Bengio" , "http://dbpedia.org/resource/Yoshua_Bengio" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Marvin Minsky" , "http://dbpedia.org/resource/Marvin_Minsky" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "ACM" , "http://dbpedia.org/resource/Association_for_Computing_Machinery" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Environment Canada" , "http://dbpedia.org/resource/Environment_and_Climate_Change_Canada" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "AI Winter" , "http://dbpedia.org/resource/AI_winter" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Geoff Hinton" , "http://dbpedia.org/resource/Geoffrey_Hinton" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Hinton" , "http://dbpedia.org/resource/Geoffrey_Hinton" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Ian Goodfellow" , "http://dbpedia.org/resource/Ian_Goodfellow" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Alberta" , "http://dbpedia.org/resource/University_of_Alberta" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "University of Alberta" , "http://dbpedia.org/resource/University_of_Alberta" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Alain Colmerauer" , "http://dbpedia.org/resource/Alain_Colmerauer" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Deep Learning" , "http://dbpedia.org/resource/Deep_learning" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "AlphaGo" , "http://dbpedia.org/resource/AlphaGo" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "neuron" , "http://dbpedia.org/resource/Artificial_neuron" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Winograd" , "http://dbpedia.org/resource/Terry_Winograd" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Terry Winograd" , "http://dbpedia.org/resource/Terry_Winograd" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Toronto" , "http://dbpedia.org/resource/Toronto" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "French" , "http://dbpedia.org/resource/French_language" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Frank Rosenblatt" , "http://dbpedia.org/resource/Frank_Rosenblatt" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "New York" , "http://dbpedia.org/resource/New_York_City" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "AI" , "http://dbpedia.org/resource/Artificial_intelligence" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Intelligent Systems" , "http://dbpedia.org/resource/Artificial_intelligence" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Yann LeCun" , "http://dbpedia.org/resource/Yann_LeCun" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Yann Lecun" , "http://dbpedia.org/resource/Yann_LeCun" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Vladimir Vapnik" , "http://dbpedia.org/resource/Vladimir_Vapnik" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "GPT" , "http://dbpedia.org/resource/GEC_Plessey_Telecommunications" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "SHRDLU" , "http://dbpedia.org/resource/SHRDLU" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "SVM" , "http://dbpedia.org/resource/Support-vector_machine" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "MYCIN" , "http://dbpedia.org/resource/Mycin" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Canada" , "http://dbpedia.org/resource/Canada" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Joseph Weizenbaum" , "http://dbpedia.org/resource/Joseph_Weizenbaum" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "AlexNet" , "http://dbpedia.org/resource/AlexNet" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Labs/lab01.pdf" ,
 "COMP" , "6721" , "Weak AI" , "http://dbpedia.org/resource/Weak_AI" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "English language" , "http://dbpedia.org/resource/English_language" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "English" , "http://dbpedia.org/resource/English_language" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "Expert Systems" , "http://dbpedia.org/resource/Expert_system" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "Brad Rutter" , "http://dbpedia.org/resource/Brad_Rutter" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "British" , "http://dbpedia.org/resource/United_Kingdom" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "Ray Kurzweil" , "http://dbpedia.org/resource/Ray_Kurzweil" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "Kurzweil" , "http://dbpedia.org/resource/Ray_Kurzweil" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "Alan Turing" , "http://dbpedia.org/resource/Alan_Turing" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "AI Winter" , "http://dbpedia.org/resource/AI_winter" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "Lotus Development" , "http://dbpedia.org/resource/Lotus_Software" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "ML" , "http://dbpedia.org/resource/Machine_learning" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "Machine Learning" , "http://dbpedia.org/resource/Machine_learning" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "Papert" , "http://dbpedia.org/resource/Seymour_Papert" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "Deep Learning" , "http://dbpedia.org/resource/Deep_learning" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "Garry Kasparov" , "http://dbpedia.org/resource/Garry_Kasparov" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "Kasparov" , "http://dbpedia.org/resource/Garry_Kasparov" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "AlphaGo" , "http://dbpedia.org/resource/AlphaGo" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "Winograd" , "http://dbpedia.org/resource/Terry_Winograd" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "Terry Winograd" , "http://dbpedia.org/resource/Terry_Winograd" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "Ken Jennings" , "http://dbpedia.org/resource/Ken_Jennings" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "RET" , "http://dbpedia.org/resource/Rotterdamse_Elektrische_Tram" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "IBM" , "http://dbpedia.org/resource/IBM" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "AI" , "http://dbpedia.org/resource/Artificial_intelligence" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "Intelligent Systems" , "http://dbpedia.org/resource/Artificial_intelligence" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "Jeopardy!" , "http://dbpedia.org/resource/Jeopardy!" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "AI" , "http://dbpedia.org/resource/Artificial_general_intelligence" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "Deep Fritz" , "http://dbpedia.org/resource/Fritz_(chess)" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "CAPTCHA" , "http://dbpedia.org/resource/CAPTCHA" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "SHRDLU" , "http://dbpedia.org/resource/SHRDLU" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "Natural Language Processing (NLP)" , "http://dbpedia.org/resource/Natural_language_processing" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "NLP" , "http://dbpedia.org/resource/Natural_language_processing" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "natural language processing (NLP)" , "http://dbpedia.org/resource/Natural_language_processing" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "Joseph Weizenbaum" , "http://dbpedia.org/resource/Joseph_Weizenbaum" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "Mitchell Kapor" , "http://dbpedia.org/resource/Mitch_Kapor" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "Grammar checker" , "http://dbpedia.org/resource/Grammar_checker" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides01.pdf" ,
 "COMP" , "6721" , "Breadth-First Search" , "http://dbpedia.org/resource/Breadth-first_search" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Worksheets/worksheet01.pdf" ,
 "COMP" , "6721" , "A5" , "http://dbpedia.org/resource/ISO_216" , "http://focu.io/data#040353_Lecture01" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Worksheets/worksheet01.pdf" ,
 "COMP" , "6721" , "Italian" , "http://dbpedia.org/resource/Italian_language" , "http://focu.io/data#040353_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides05.pdf" ,
 "COMP" , "6721" , "Learning Curve" , "http://dbpedia.org/resource/RC2_Corporation" , "http://focu.io/data#040353_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides05.pdf" ,
 "COMP" , "6721" , "Italian" , "http://dbpedia.org/resource/Italian_cuisine" , "http://focu.io/data#040353_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides05.pdf" ,
 "COMP" , "6721" , "class F7" , "http://dbpedia.org/resource/Milwaukee_Road_class_F7" , "http://focu.io/data#040353_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides05.pdf" ,
 "COMP" , "6721" , "John Snow" , "http://dbpedia.org/resource/John_Snow" , "http://focu.io/data#040353_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides05.pdf" ,
 "COMP" , "6721" , "sea bass" , "http://dbpedia.org/resource/Sea_bass" , "http://focu.io/data#040353_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides05.pdf" ,
 "COMP" , "6721" , "Thai" , "http://dbpedia.org/resource/Thai_cuisine" , "http://focu.io/data#040353_Lecture05" , "C:/Users/Admin/PycharmProjects/unibot/Data/Lectures/COMP6721/Slides/slides05.pdf" ,
